329962	Why is a rupee compared to a dollar and not to a cent? Is it because a dollar and a rupee are standard exchange currencies or something of that sort?
233828	Why is Fedora 22 installing updates when I restart my machine?
233829	How do I install vlc on fedora 22?
174154	How can I see my friends’ Facebook comment?
174155	How can I see my friends activity on Facebook?
212220	What are the best Pakistani drama series an Indian can watch?
286071	What is supreme?
286072	What is supreme mathematics?
87415	How does having a hobby help you in your life?
532947	What is bird control?
377393	What are these birds?
361733	How do quantum mechanics and general relativity conflict?
361734	Why are Quantum Mechanics and General Relativity incompatible?
169301	Can laxatives lead to piles? How?
169302	Why is coffee known as a natural laxative?
180166	How do I transfer from a CSU to a UC?
97116	Which college shall I choose between VNIT Nagpur and NSIT Delhi for CSE?
97117	Which is better: NSIT Delhi or VNIT Nagpur?
122174	How can I understand coding?
122175	How do I understand this code?
316599	Why do companies like Peugeot and Renault not make luxury cars (details below)?
316600	Are French cars (Renault, Citroen, Peugeot) bad?
125456	What should one do in their 20s to avoid regrets in their 30s and 40s?
125457	What should one do and should not do in 40s?
114440	What material is Exadata Infiniband cable made up of?
114441	What materials are used in pop-up books?
376167	What's the proof that the universe is expanding everyday?
306230	What is the function of E-commerce?
259671	What is the process of diluting hydrochloric acid? How does with affect the acid?
259672	What is the reaction of calcium with dilute hydrochloric acid?
317582	Is Paul Ryan not endorsing Trump now a big deal? If so, why — given that he only said he can't do so yet?
317583	Why is Trump going back on everything he said?
176115	Concerning an infected diabetic foot ulcers, what are the best treatments?
176116	Where do you get the best diabetic foot care treatment in National capital region- India?
349654	How do you clear your cache in Rockmelt?
193278	What are the symptoms of a lack of adequate blood flow to the brain?
303463	Why does improving cerebral blood flow make me go wired?
1615	What are the best schools to study Natural language Processing in India?
319533	What can I do if I'm getting severe cramps during my menstrual period?
319534	What should you do when you are having extreme pain during your menstrual period?
507538	How can you become popular on Twitter?
507539	What is the best way to be popular on Twitter?
336927	What kinds of delusions do people with borderline personalities tend to have?
336928	What do people with borderline personalities tend to view the purpose of marriage as being?
444107	What are some applications of invoices?
444108	What is Kundalini meditation, and how is it done?
46177	Diwali (festival): What excites people to burn crackers which produce only sound and have no visual appeal?
511588	What is the salary required to have a decent life with decent savings in Hong Kong with family (1 kid)?
511589	Is 90000 THB per month a decent salary for an expat considering all factors, including traveling to my home country once a year? How much can I save?
317201	How many likes should a Facebook page with 1.3m followers get per post?
258600	What are some similarities and differences between land, labour, wealth, capital, economics, money and finance?
429814	How much better is the iPhone 7 Plus camera compared to iPhone 7 camera?
429815	Which camera is better, in Google Pixel XL or Apple iPhone 7?
332649	What are the best mindfulness exercises?
332650	What are best mindfulness exercises?
139934	Will going to the gym help me gain weight (see description)?
139935	Does going to the gym really help in losing weight?
308013	My friend eats 6 to 7 eggs (without yolk) daily. Is this good/bad?
308014	I haven’t eaten in 2 weeks. What should I do?
257499	What are some of your favourite social networking sites?
429353	Astrology: How compatible are a Taurus Sun, Capricorn Moon man and a Pisces Sun, Taurus Moon woman?
435786	What are some of your favourite anime movies?
435787	Do you like animated movies? What is your favourite animated movie?
251941	What is the difference between linear momentum and angular momentum?
386795	How can I post an article on Quora?
485117	What is a profile of someone who is pursuing an MSc at the KSOP Bochum?
485118	Why is NTU best for pursuing MSc?
439310	What is the best way to gain weight for a male teen?
158803	What are the Unknown interesting facts about India?
158804	How do I make others laugh?
90654	Is a Japanese girl hot?
258729	Do you know what you really want? If yes or no, why?
258730	Do you know what you want?
322051	In the Harry Potter 7 book, what does the triangular symbol really mean?
93072	What are some movies or books for children or teenagers similar to Harry Potter series?
62333	How can I learn to play the harmonica by myself?
62334	How does one learn to play the harmonica?
381329	When will marijuanna be legalized?
381330	What will happen when an Indian successfully hacks an Pakistan website? Will there be any legal action for the Indian in India?
362131	After years of practical software engineering/integration work and with 1 month left for a Google interview, how can I motivate myself (in addition to preparing) knowing I am horribly out of touch with data structures/algorithms and lack the enthusiasm Googlers possess?
232149	How do I get a congratulatory letter for my wedding from the Canadian prime minister?
232150	Has the UK ever had a prime minister from a working-class background?
478511	What are the key factors for a successful e-commerce play in China?
349134	How can I cope with dying?
349135	How do you become ok with dying?
281227	How many people go partying in the US/worldwide every year?
522269	Is it possible to blackout from retrograde amnesia?
522270	Who was the fist person to suffer amnesia?
369249	Are there countries where pornography is illegal?
369250	What are the things that are legal in India but illegal in other countries?
269505	How do I temporarily deactivate my WhatsApp account on an iPhone?
216859	How do I find meaning in my life?
216860	How do I find meaning?
462874	I got 8.8 CGPA in class 10 SA1 , can I get 10 CGPA in overall?
376393	Does crime cause poverty, or does poverty cause crime?
237082	Why is China's GDP growth so rapid? How did the country manage to grow its economy by almost 50% within just a few years?   What are the key reasons and policies?
237083	What made China outgrow the Indian economy when the two countries had a similar GDP in the 80's?
232912	Why cant I open the button of use cellular data for app?
338732	Can the Supreme Court of India issue writs for a purpose other than enforcement of FRS?
459145	How can I download AE templates from shareae.com?
141620	Why is water considered a polar molecule?
141621	Why is water polar?
330471	Are Hare Krishna's brainwashed?
330472	Which are the best links for Hare Krishna Kirtans and Bhajans?
418033	Should India support Baluchistan separatists? 
418034	Does India support separatists in Baluchistan?
486160	Are there Quora employees on Quora?
443047	Who are all of the Quora employees?
490455	How do I manage interview if less academics marks?
490456	How are sweatshops considered to be beneficial?
61	What's one thing you would like to do better?
62	What's one thing you do despite knowing better?
158920	Why do the doctors put mask on their mouth during operation? Does the body stink during operation?
158921	Why do doctors put curtains in an operation theatre?
923	What book do I start with for GATE preparation?
537378	What is the name of the song used in this video?
435596	What is backbonding?
435597	How is octane processed through isomerisation?
254127	Where can I find an inflatable kayak manufacturer?
254128	Where can I find a kayak manufacturer?
280154	How far off is the Brave New World?
424831	What advice can you as a British person give to an international student studying in London?
174009	What makes Negan on The Walking Dead such a great villain? What are some of his characteristics that make people fear him?
174010	What is so great about Negan on Walking Dead?
161141	What are the ways to change vertical video to horizontal in Adobe Premiere Pro?
161142	How do I remove a logo in a video using premiere pro?
410056	Do you remember the first love letter you wrote?
410057	Who wrote the first love letter and to whom?
17933	Will humans go extinct if all other animals die?
60606	What are the best horror movie scenes that shocked you?
293808	What royal name will Prince Charles choose upon becoming king?
293809	When Prince Charles takes the throne, what will his regnal name be?
149604	Are teenagers and young adults today better than the past?
149605	Who is your favorite historical figure?
73426	Do you think Modi's life is in danger?
