test-221080	What is the most unexpected incident which changed your life?
test-221081	What familial incident has changed your life?
test-221082	Who do you think was the strongest: Naruto, Goku, Ichigo or Luffy?
test-221083	Who would win between Luffy (Manga) and Goku (Ssj-Ssj3)?
test-221084	What are some examples of complex passwords used over the internet?
test-221085	How do you deal with internet addiction?
test-221086	What is the best bed mattress and bed platform for back pain relief?
test-221087	What is the best bed to buy for a person with a very bad back?
test-221088	What is the importance of using developmental theory in the classroom?
test-221089	What is the significance of developmental theories to you as a classroom teacher?
test-221090	Should I try to interact?
test-221091	What is the duration of Andhra Pradesh legislative assembly session?
test-221092	I want to know about placement @AMRITAPURI CAMPUS for instrumentation, which companies participated?
test-221093	What is alpha and beta testing in regards to software engineering?
test-221094	What are the best liberal arts colleges in india?
test-221095	Which college is better for liberal arts in India?
test-221096	What is the highest salary offered to a B.Tech in Civil engineering from IIT?
test-221097	What is the highest salary package in BMSCE for a civil engineering student?
test-221098	How can ebay UI be improved?
test-221099	How can eBay be improved?
test-221100	Does eating a ketogenic diet prevent Alzheimers?
test-221101	Is the ketogenic diet harmful?
test-221102	Do girls like boys who are junior to them?
test-221103	Do girls like boys who are mean to them?
test-221104	Can I buy from amazon will they ship it to India?
test-221105	How do I buy a product from eBay and have it shipped to India when the seller can't ship it to India?
test-221106	Where can I find Tamil dubbed TV shows of JETIX channel?
test-221107	Why do Indian TV channels show a lot of ads?
test-221108	Is the answer to zero divided by zero infinity?
test-221109	What is the meaning of zero divided zero?
test-221110	How did Donald Trump got elected when there are so many people against him?
test-221111	Why did Donald Trump win?
test-221112	What do you do when Google Translate doesn't work?
test-221113	Why does Google Translate not work with Amharic?
test-221114	Which are the best books for chemistry?
test-221115	What are some good books for chemistry?
test-221116	How do I download movies with censor board print?
test-221117	Why doesn't Bollywood's censor board allow love making/skin showing scenes in movies even if the script demands it?
test-221118	How do you write acknowledgement email replies?
test-221119	How can I ask someone, very politely, to reply to my email?
test-221120	What are some ways that a Donald Trump presidency may actually be good for America?
test-221121	How would a Trump presidency benefit America?
test-221122	One day on I threw water balloons at my servant's children from that day they used to think, gaze, discuss and even wanted my bad. What shall I do?
test-221123	One day I threw water balloons at my servant's children from that day they used to think, gaze, discuss and even wanted my bad. What shall I do?
test-221124	Methods and techniques for communicating ideas to range of stakeholders?
test-221125	Why do some people believe that life ends at death?
test-221126	What's the best size (24'' or 27'') of monitor?
test-221127	In terms of gaming, is 24 inches the optimal size for a PC monitor?
test-221128	What is the difference between a dentist and an orthodontist? How do you know which is the right one for your treatment?
test-221129	What is the difference between an orthodontist and a dentist?
test-221130	I have a question but Quora doesn't let me write enough details. How can I write more details?
test-221131	How can I write a question with long details?
test-221132	How do I impress the boss's boss?
test-221133	How do I impress my boss?
test-221134	What questions do you hate to answer?
test-221135	What question do you hate to answer?
test-221136	What are Silicon Valley startups?
test-221137	What are the smartest startups in Silicon Valley?
test-221138	The Hunger Games: Catching Fire (2013 movie): Why did Katniss create the hanging Seneca Crane dummy during her individual assessment?
test-221139	The Hunger Games: Catching Fire (2013 movie): What was the point of lightning striking the same tree over and over?
test-221140	If Pakistan attacks India, what will America do?
test-221141	Am I right that if Pakistan attacked America, it would be like a cockroach trying to beat a lion?
test-221142	If I delete my snapchat app will it erase unopened snaps? 
test-221143	If I delete my snapchat app will it erase my streaks?
test-221144	Where can you buy A2 milk in the USA?
test-221145	What is in milk you buy at the grocery store besides just milk? Why?
test-221146	How can a revolute joint between two rigid beams be converted into a rotational frictional hinge in ANSYS Static Structural (v16.1)?
test-221147	Did you vote for Josh Shapiro for the Pennsylvania Attorney General in 2016?
test-221148	"What is the meaning of the lyrics of ""Blinded by Light"" by Manfred Mann?"
test-221149	"Do you think Manfred Mann says ""deuce"" in the song ""Blinded by the Light"" and not ""douche""?"
test-221150	What is more important, peace or freedom? Is it possible to achieve both?
test-221151	How do we achieve world peace?
test-221152	How useful are the certifications in the TCS Business Domain Academy (BDA)? Can they be mentioned on a CV given that they are internal certifications?
test-221153	How do I upload certificates on TCS Ultimatix?
test-221154	Would love to know the 10 biggest achievements (no schemes, only works implemented and achieved) within first 2 yrs of Congress taking over from BJP?
test-221155	What are the most important skills (both hardware and software) a mechatronics engineering student should master before graduating?
test-221156	If India’s constitution provides right to equality then how is reservation in college admissions justified?
test-221157	Is reservation in India against the right to equality guaranteed by the constitution?
test-221158	Does anyone listen to Amartya Sen anymore?
test-221159	I have 86% in 10th, 75% in 12th my marks in maths in 10th are 84 and in 12th are 57. Does this mean I won't get a call after clearing a MBA entrance?
test-221160	How many times a month should we do a hair protein treatment?
test-221161	How does the Malibu Hair Treatment work?
test-221162	You are observing two unlabeled cells a plant and an animal cell- through a microscope. what cell parts can you look for to determine. which is the plant cell and which is the animal cell?
test-221163	What are the main differences between plant and animal cells?
test-221164	How many students take the All India Aakash Test Series on an average?
test-221165	How many tests in a +1 science stream can a student take?
test-221166	Does dark matter ripple when galaxy clusters collide and wave in a double slit experiment? Does dark matter displaced by matter relate GR and QM?
test-221167	Does superfluid DM ripple when galaxy clusters collide and wave in a double slit experiment even though physics is too screwed up to figure it out?
test-221168	How many square feet of wheat are required to produce a loaf of bread?
test-221169	Can I make a loaf of bread with chapatti flour?
test-221170	What is your biggest mistake that you have done in your life?
test-221171	Which are some of the biggest mistakes you have made in your love life?
test-221172	How do the tourist attractions on the Scandinavian Highlands compare to attractions in Bulgaria?
test-221173	How do the tourist attractions on the Scandinavian Highlands compare to attractions in Andorra?
test-221174	What is the relationship between atheism and materialism?
test-221175	What is the relationship between atheism and communism?
test-221176	Why is China against THAAD in South Korea?
test-221177	What do you think of THAAD in South Korea?
test-221178	How do I travel the world without spending my money?
