108000	Why did the president of Mexico agree to meet with Donald Trump (August 2016) ?
108001	Why would the President of Mexico agree to meet with Trump ?
108002	Who are the most influential German intellectuals of the 19th century ?
108003	Who are the most influential Russian intellectuals of the 19th century ?
108004	When is the right time to let someone go ?
108005	Are relationships more about companionship or about love ?
108006	Why do people like reading things about love , relationships , sex and heartbreaks more than anything else ?
108007	What would happen if India attacks Pakistan ?
108008	Which is the type of network architecture used by Indian IT companies ?
108009	Which are the most popular Indian IT companies which use the . NET framework ?
108010	What is a possible way to send a GIF in WhatsApp ?
108011	How can I download whatsapp backup from Google drive ?
108012	If I have both a Google Drive and a local backup of WhatsApp chats , how do I ensure WhatsApp picks up the local version to restore when I reinstall ?
108013	Should you believe in astrology and astrologers (pandits) ?
108014	How Much Allowance You Ask for Sugar Daddy is Reasonable ?
108015	How DOES life in REALITY WORKS ?
108016	What has been your worst birthday experience ever ?
108017	How much distance do I need to run daily ?
108018	What should be my jogging speed ? How much distance should I cover daily on an average ?
108019	Can someone still message me after I have deactivated my Viber ?
108020	How do I deactivate my Viber account ?
108021	Who was the most important US president ?
108022	Who has been the most spirtually enlightened US President ?
108023	How do I earn money with my studies ?
108024	How do sites like whoscored.com and squawka.com make profit ?
108025	How do sites like Zenify.com make profit ?
108026	What is the best recipe for German potato salad without bacon ?
108027	What are some alternative German potato salad recipe without bacon ?
108028	What everyday habits drain our energy ?
108029	What drains mental energy other than anxiety ?
108030	What do contemporary philosophers think about Jiddu Krishnamurti and his ideas ?
108031	What do you think of J Krishnamurti ?
108032	What laptop is best for a student ?
108033	What laptop is the best for students ?
108034	`` Are'' `` objects in the mirror really closer than they appear'''' in any vehicle ?''
108035	`` Why do car mirrors state that'' `` objects in mirror are closer than they appear'''' ?''
108036	How can I meet a verified hacker without getting scammed ?
108037	Which is the best Harry Potter film and why ?
108038	A ball projected vertically upwards from ` A' , the top of a tower , reache the ground in' t 1 . . (Full question is in the description below) ?
108039	How does web application is different from cloud application ?
108040	How do I find out how to get back in my snapchat if I was hacked and I forgot my password and email ?
108041	If you go from enlisted to officer , does your time spent as an enlisted member count towards your overall time in service ?
108042	I want to enlist in the U.S Navy and try for any Intelligence field rate.Will I have time to get a Bachelor's degree while I serve in the active duty ?
108043	What is the procedure for state quota counseling of neet 2016 ?
108044	What will be the procedure of counselling of neet 2016 in private colleges ?
108045	How and where do I start learning latex ?
108046	How do you find dating sites that someone is on ?
108047	How do I know he is on a dating site ?
108048	How do I get rid of my negative alter ego ?
108049	How do you get rid of your negative alter ego ?
108050	Why did your parents abandon you ?
108051	Why would parents abandon their children ?
108052	Why do I feel like I can't breathe in extremely warm air ?
108053	What else can you breath apart from air ?
108054	Which is the best news site ?
108055	Has anyone ever been caught for downloading illegal pirated materials from the internet ?
108056	Has anyone ever gone to jail for downloading/streaming pirated movies ?
108057	How are the placements of ECE going in IIITD ?
108058	Can I sit for placements of IIITD CSE if my branch is ECE at IIITD ?
108059	What is the Higgs Boson and why is it important ?
108060	What is the Higgs Boson ?
108061	What are the exceptions of the previous year ?
108062	How low can blood pressure go before death ?
108063	How do we get a job in ONGC ?
108064	What should I do to get a job at ONGC ?
108065	What is the placement percentage in pharmaceutical management from IIHMR ?
108066	What is the placement scenario and scope at NMIMS for an MBA (Pharmaceutical Management) ?
108067	Why is claiming you've been molested as a child an acceptable defense for murder ?
108068	`` Had OJ Simpson not been famous & had the legal defense'' `` dream team'''' as his attorneys , would he have been convicted in the murder of Nichole Brown Simpson ?''
108069	Would God make you blind for watching porn ?
108070	Will God make you go blind for watching porn ?
108071	How will World War III play out ?
108072	What does a teacher think when a student hasn't shown up to class ?
108073	What do teachers think about teacher-student relationship in Whiplash ?
108074	Why do I have dreams that come true ?
108075	Why does some dreams come true ?
108076	Where does MyLifeAsEva live ?
