487552	Can a child consider a hurricane a traumatic event?
477138	Is it a good idea to work in Maldives?
338037	Can you go deaf from too much ear wax?
502752	Can specific musical chords or intervals trigger specific emotions? What chords, intervals and why?
502753	Why does blood doesnt show up much on chopped,near frozen fishes?
461660	How many rupees equal 1 dollar?
394644	Do sports players have to be human?
22137	Should we report Quorans who spout crackpot Physics ?
257700	How can I read Mritunjay written by Shivaji Savant online, written on Karna?
257701	What are some well-written and interesting Chinese-language novels for someone learning Chinese to read?
88053	What's the worst thing that could happen to you?
63532	What the Chinese food do you like?
443505	What is web services?
443506	What are web services?
2082	How do I see people I unfollow on Instagram?
341247	How do I unfollow a lot of people on Instagram, fast?
351266	What is the future of music?
351267	What is the future of music distribution?
9877	What is the first thing you would do as president?
448218	What specs should we expect in smartphones under 7k by the end of 2015?
486442	What are the differences between linear and non-linear multimedia?
486443	What's the difference between a linear and a non linear mechanic?
118041	How often should we pray?
118042	Why should we pray?
189307	What is liquid work?
189308	What is liquidation of a company?
256878	What are the points on the curve [math]x^2-y^2=2[/math] where the slope of the tangent is 2?
378721	What are the coordinates of the point on the parabola y^2+4x=9 in which the slope is 2?
418195	How much discount (on laptops) does Dell give to its employees in India? I'm Planning to but Dell Inspiron Dell Inspiron 15 3537 Laptop -- 4th Gen/ i7 processor/8gb ram/1Tb costing Rs60,990/--
157617	What do I use when the scenes cut back and forth - continuous, same, dusk/day or does there have to be anything at all?
157618	What are some 1 day vacation ideas? I'm only 18. I have a thousand dollars to spend. It would even be nice to get on a plane to my destination one day and back on the same day to go home. Would be cool if there way a beach right by the airport
150837	What summer programs are ideal for a high school junior interested in engineering?
150838	How do I study for high school in summer?
481655	Are you even really dating someone if you see them once per week for just a few hours?
481656	What should I do if I have gone on a few dates with a girl, but really don't want to see her again?
140103	Is Goa best for a Freelance Developer to live?
140104	What salary and perks do UP judges get?
18478	Should startup companies work with a recruiter to hire new talent?
149471	Which companies in New Haven, CT regularly hire contractors? What are they like to work for?
217687	What are some useless facts?
217688	Can you tell me a useless fact?
531773	What is the contribution of Bollywood in Indian economy?
531774	Do you think Bollywood is in any way helping the Indian economy?
6133	What would happen if you dropped a marble size object, that happens to be heated to 1,000,000 Celsius, into the middle of the ocean?
6134	Why do some people view death as fear provoking while others do not?
502724	What are healthy foods that are also considered good?
502725	What foods are considered healthy by nutritionists and Americans?
99518	Will vasodilation increase cardiac output and venous return or decrease them? Because vasodilation has opposite effects on veins and arteries
99519	Why is an artery red and veins blue?
73786	How do you resolve conflict?
530851	How can I resolve conflicts in a marriage?
372761	What happen when the dc motor starter connected in to the ac motor?
372762	What happen when the ac motor starter connected in to the dc motor?
276782	Has America divided since the election?
276783	Do textbook publishers run a cartel-like operation with schools in order to make money off students and their families?
532112	Why my phone says full storage even if it has some space left?
532113	Do employees at CDW have a good work-life balance? Does this differ across positions and departments?
326866	What is the most romantic thing someone said or did to you?
326867	What is the most romantic thing someone has said to you / done for you?
142678	What is the world's highest battlefield by altitude?
142679	Which is the highest battlefield in world?
12594	What are some examples of high school accomplishments?
12595	What should it be looking to be accomplishing academically as a sophomore in high school?
86348	What are some good lyric prank songs for your best friend?
212453	Can someone translate this picture to English?
212454	Can someone translate this image to English?
277951	What is it like being a doctor?
215966	What's it like being a doctor?
294195	How do I get rid of yeast smell out my homemade bread? What am I doing wrong?  Help appreciated.  Thank you...
294196	How do I get the smell out of a new down comforter?
90036	Is 5'2 tall for a 12-year old?
90037	Is 5'8-9 tall for a 12 year old boy?
318057	What is pixel mapping?
318058	What is pixels?
344515	Are gorillas or chimpanzees more dangerous?
344516	Are chimps or gorillas more dangerous and aggressive?
212848	What are cool math group names?
212849	What are some names for a math game?
332303	How can concentration increase?
125546	Art, chess and snooker - why does art not have the competitiveness that snooker/chess doesn't have?
125547	How do cricketers have fair skin?
40020	How accurate are cognate rules between Spanish and English really?
281568	"What does one learn from the movie ""Pulp fiction""?"
190517	"What is the meaning of the movie ""Pulp Fiction""?"
79900	Is HAL Tejas a world class fighter or a crap?
287565	What is your review of iPad 2?
287566	What is your review of iPad?
190469	"How come Dwayne ""The Rock"" Johnson does not compete in bodybuilding competitions?"
190470	How are people who have 3 hours sleep like Dwayne Johnson still able to work out at the gym?
160342	Could an American be considered Aryan in the eyes of the Nazis?
160343	What is the admission procedure in afmc for bsc in neuroscience?
41358	Why does it become harder to make friends as you get older?
463849	What are the requirements to perform a wedding?
277739	What events can be conducted for an Electronics Engineering Department fest?
73521	What technical events can I conduct in electrical and electronics branch?
69315	How do you even do yoga?
69316	How do you do yoga?
508776	What maximum marks achieved in neet?
508777	What distance can a bike go on reserve?
163193	Which is the best torrent site for bollywood movies?
63329	What is the best music torrent?
137533	Why are caesium and francium the most reactive metals?
137534	Which nonmetals are among the most reactive?
