6000	Why do bad things have to happen to good people ?
6001	What is the significance of Nevanlinna theory ?
6002	How is number theory related to chaos theory ?
6003	Is it practically possible for two or more countries to merge into a single entity ?
6004	Can two or more neighboring countries become a single country if the majority of people and the governments support this ?
6005	How do you deal with someone who treats you like an option ?
6006	How do I deal with my someone I love being in a relationship with someone else ?
6007	Why is my dog panting and drooling all of a sudden ?
6008	Why is my dog panting and drooling ?
6009	What are the pros and cons of group communications and personal communication ?
6010	What are the cons of modern communication technology ?
6011	Who is better Donald Trump or Hillary Clinton ?
6012	Who is the better candidate for being the President of the United States of America : Hillary Clinton or Donald Trump ?
6013	I want to know the basics of computer programming ?
6014	Why does market capitalization depend on profits ?
6015	How do I update my phone number on my Aadhar card ?
6016	How do I change contact no in aadhar card ?
6017	How do you recover a forgotten Hotmail password by email ?
6018	How can I recover my Hotmail password ?
6019	What should I eat to gain weight ?
6020	What is the relation between efficiency and power ?
6021	What is the T Power H20 ? How can the efficiency be so high ?
6022	How cold can the Gobi Desert get , and how do its average temperatures compare to the ones in the Great Basin Desert ?
6023	How cold can the Gobi Desert get , and how do its average temperatures compare to the ones in other deserts ?
6024	What is hepatitis B ?
6025	Is there a cure for hepatitis B ?
6026	What were the major effects of the cambodia earthquake , and how do these effects compare to the Tohoku earthquake in 2011 ?
6027	What were the major effects of the cambodia earthquake , and how do these effects compare to the Kamchatca earthquakes in 1952 ?
6028	Do women like guys who like their feet ?
6029	Do women like to finger a guy ?
6030	What is Google Penguin ?
6031	What is Google penguin all about ?
6032	Rationally speaking , can we drop antidepressants and cure ourselves from panic syndrome and agoraphobia , and what to do ?
6033	What are restrictions which needs to be followed after getting cured from GB syndrome ?
6034	Is energy in vacuum real ? How do we know that this energy that can be borrowed and returned immediately is real if virtual particles didn't exist then ?
6035	Do virtual particles and energy in vacuum really exist ? How do we know if they exist if we can't observe them ? Where are they ?
6036	How is it possible for someone to wake up from coma and speak a new language ?
6037	Is it possible to wake up deaf from one ear ?
6038	How would you start a business as a 15 years old ?
6039	How do you start a successful business as a 15-year-old ?
6040	What is the interview process like for a software engineering intern candidate at Snapchat ?
6041	What is it like to be a software engineer at Snapchat ?
6042	Do you think that Trump and Congress will retroactively end gay marriages ?
6043	Can Donald Trump overturn gay marriage ?
6044	How can you not care what others think ?
6045	Why should I not care about what others think ?
6046	Which os is best for hacking ?
6047	Which os is good for hacking ?
6048	What is the IIM selection process in detail ?
6049	Do IITians have an edge in the selection process of IIMs ?
6050	How do I gain back my confidence and self esteem ?
6051	How do I get rid of my low self confidence and low self-esteem ?
6052	Do jack ma , mark Zuckerberg or bill gates watch television ?
6053	Do Mark Zuckerberg and Bill Gates watch television like the 99 percent if the rest of us ?
6054	What is the best android game you have ever played ?
6055	What is the best android game that you have ever played ?
6056	`` What's the difference between'' `` Paperback'''' and'' `` Mass Market Paperback'''' ?''
6057	How do you design the inside of a paperback book ?
6058	What is the function of a hard drive ?
6059	What is a hard disk ? What function does it have in a computer ?
6060	Why am I afraid to meditate ?
6061	I am afraid of eating fish . What can I do ?
6062	What are the specialities of this new 2000 rs note ?
6063	What is the new technology behind new 2000 rupee note ?
6064	Instagram asks me to verify my phone number , but I'm unable to get a verification code . What should I do ?
6065	How do you logout of Instagram without it telling you to verify phone ?
6066	Is Barron Trump autistic ?
6067	Does Barron Trump suffer from autism ?
6068	What are the scams of revived youth cream ?
6069	What are some of the biggest scams/cons in modern history ?
6070	How does the brain think ?
6071	How do brains think ?
6072	What is the penalty for driving without a license in Alabama , how do they compare to the penalties in Nebraska ?
6073	What is the penalty for driving without a license in Alabama , how do they compare to the penalties in Washington ?
6074	How can I lose weight quickly in 2 weeks ?
6075	How do I lose weight in a short time ?
6076	As an Indian student , how do I convert my college percentage to GPA ?
6077	Can I get into college with a 2.9 gpa ?
6078	How can I prevent eating disorders ?
6079	What suppresses eating disorder ?
6080	How do I create a good plan for studying Java/programming after learning the basics ?
6081	What should I learn next after basic Java ?
6082	Is the iPad mini 2 still a good Tablet ?
6083	Should I prefer the iPad mini 2 or another tablet ?
6084	If I want to meet few people and talk without knowing of my husband , will that be wrong ?
6085	I wanted to work in India as a data scientist . If I learn an MS and come back after a few experiences , will the salary meet without doing an MS but pursuing data science projects in India ?
6086	Difference between TIG and MIG welding ?
6087	What is the difference between TIG & MIG welding ?
6088	Is it common knowledge that the city of Chicago Illinois was founded by a Haitian born black man ?
6089	Can one reverse short sightedness through aging ?
6090	Which are the best fiction books to be read ?
6091	What are the best fiction books one should definetly read ?
6092	Why such shameless countries like Pak & North Korea exists in this world ?
6093	If the world condemned what Hitler did and swore to protect the citizens of the world from such future atrocities , then why are we all mute spectators to what is happening in North Korea ?
6094	What are the best b schools in India ?
6095	Which are the top business schools in India ?
6096	If the sun stopped to function as an energy source , how long can life on the Earth sustain on the energy that we can produce by ourselves ?
6097	If our sun were to immediately stop radiating heat and light (with no other cataclysmic effects) , how long would the earth continue to sustain life ?
6098	Are you fond of Quora ?
6099	Do you like Quora ?
6100	`` What does the expression ,'' `` Child is the Father of Man'''' actually mean ?''
6101	`` What does the expression'' `` happiness is not a choice'''' mean ?''
6102	Why do I not love my boyfriend ?
6103	Why can't I love my boyfriend ?
6104	What contact management software does contact analytics in the background ?
6105	Can someone help me find a contact management solution ?
6106	How come so many atheists only talk about Western religions ? What about Buddhism or Taoism ?
6107	Could an atheist be a valid witness in a court trial ?
6108	How do we get to know what we really want to do ?
6109	How do I know what I really want to do ?
6110	Do Adderall pills expire ?
6111	Can you take expired Xanax pills ?
6112	What have you learnt from life ?
6113	What have you learnt from your life until now ?
6114	Do people usually wear the same wedding dress & jewelry which they wore during their 1st marriage in their 2nd marriage ?
6115	Why MS Dhoni leave captaincy of ODI & T-20 ?
6116	Why does M.S Dhoni left captaincy for ODI and T20 ?
6117	What is it like to work in Coal India Limited as a management trainee (mechanical) ?
6118	What is it like to work in Coal India Limited as a management trainee ?
6119	Why do people ask questions on Quora that are easily to find answers too on Google ?
6120	Why use Quora if you can google ?
6121	How would your mind play tricks on you ?
6122	Has your own mind played tricks on you ? If so , what did you experience ?
6123	`` English (language) : What is the purpose of using silent letters in words , such as'' `` psycho'''' ?''
6124	`` Why do some English words have silent letters when they have no use ? For example :'' `` k'''' as in know''
6125	What are some unexpected things first-time visitors to Vietnam notice ?
6126	What are some unexpected things first-time visitors to Bangladesh notice ?
6127	What does it take to change a surname in India ?
6128	Can I change my surname in India ?
6129	What happens when coolant leaks into engine oil ?
6130	Internal Combustion Engines : What would happen if you put motor oil in the gas-tank of a car ?
6131	What are some ways to lose 45 pounds in 5 months ?
6132	Is it possible to lose 45 lbs in 5 months ?
6133	I am having headaches because of overthinking of past scenes . What can I do to overcome ?
6134	If a high end multi brand retailer wants to move overstock to an online consignment store what should be the consignment rate ?
6135	What is your immune system's reaction to a splinter ?
6136	What is the immune system's response to a splinter ?
6137	What is the difference between an observation and a criticism ?
6138	What's the difference between an observer and an observationist ?
6139	How do I reduce anxiety ?
6140	What can I do to heal my anxiety ?
6141	How can I prepare for GK for CMAT ?
6142	What are the best gk applications for preparation of cmat ?
6143	How did you attract your ex to come back ?
6144	How do I get my ex boyfriend back ?
6145	How will Indian aspirants to go to the US for a masters , be affected under a Trump presidency ?
6146	As an Indian male student from engineering , is it safe for me to study in the US under Trump presidency ?
6147	Does the new 500 & 2000 notes have a nano GPS chip ?
6148	How far is it true that new 500 and 2000 rupees notes have Nano GPS chip in it ?
6149	What is the value of passing the ` remoteip' parameter to Google in a reCAPTCHA request ?
6150	If you were the German Kaiser , which region would you conquer first ?
6151	How do you reupholster your own car seats ?
6152	What's the best way to reupholster my car interior myself ?
6153	Where can I see the documentary movie , A Girl in the River ?
6154	Where on the internet can I see Indie movies and documentaries ? Because of lack of popularity they are not easily available .
6155	Will Leia appear in Episode IX despite Carrie Fisher's death ?
6156	What will the filmmakers do with the Leia character in Episode IX , now that Carrie Fisher is dead ?
6157	What happens to Earth if we demolish all mountains on it ?
6158	What would happen if we suddenly stopped all wind on Earth and used energy to electrolyse water ?
6159	How likely is World War III in the future ?
6160	I feel numb and dizzy when someone close to me yells at me . It makes me nervous and grasping for air . How do I change ?
6161	How do i make someone close to me happy when they are leaving the city forever and feeling bad about it ?
6162	How can I increase my English fluency ?
6163	How do I speak English like celebrities ?
6164	How much sit-ups and crunches should I do per day to get a toned abs like Cristiano Ronaldo ? And should I take rest 2 times a week like he does ?
6165	How many rest days should you have when going to the gym . Currently I got 6 times a week and I'm not sure if that is too much or not ?
6166	Who are the founders of Quora ?
6167	Who has invented Quora ?
6168	What is something that is obvious to you , but not to others ?
6169	When is it better to do something yourself than to ask other people for help ?
6170	How do I deal with people who speak mean things behind my back ?
6171	How do you deal with peers talking behind your back ?
6172	Am 16 year old male and I started a daily routine doing push-ups everyday by adding one on each day . Will I see results overtime ?
6173	I am 24 years old and my weight is 100 kg . I want to do push ups but I can't due to my weight . What and how I can do 300 push ups at a time ?
6174	What are the dumbest questions ever asked on Quora ?
6175	What are the most annoying types of questions on Quora ?
6176	What do the `` Anonymous'' think of Donald Trump ?
6177	What do you think about Donald Trump ?
6178	How come my Facebook message wasn't delivered ?
6179	Why aren't my Facebook messages being delivered ?
6180	How can I unblock someone on Facebook messenger ?
6181	If someone blocks me on Facebook then unblocks me , will their comments on my posts reappear ?
6182	What are topics to be covered in aptitude test for placement ?
6183	What are the topics covered in the aptitude tests for placements ?
6184	What does a stomach pumping (gastric lavage) feel like ?
6185	What does stomach pumping do when you are drunk ?
6186	What's the most frustrating thing in your life ?
6187	What is the most frustrating thing in your life ?
6188	Are there only final examinations in class 11 CBSE or Half Yearly's are also there ?
6189	Is the class X CBSE board planning to remove CCE from 2018 ? Is the final exam going to be for the complete syllabus for the year ?
6190	How do I run a fast 800m ?
6191	How do I run a 800 metre race as fast as possible ?
6192	Who is the better singer : Arijit Singh , Mohit Chauhan Or Sonu Nigam ?
6193	How many of you think KK is much better than Arijit Singh ?
6194	Are inter caste marriages bad ?
6195	Are inter-caste marriages for love bad ?
6196	What is the best way to know what technology (product or service) the community is interested in ? How can I decide what should my next project be ?
6197	What is the best way to find discounts and deals on products and services ?
6198	What is the name of the music playing in the background of bosley hair commercials ?
6199	What is the name of the music playing in the background of the bosley hair commercials ?
6200	`` Does May 21 fall under the'' `` Taurus'''' or'' `` Gemini'''' zodiac sign ?''
6201	Is Taurus the best sign ? Are we like the knights of the zodiac ?
6202	How does stereo differ from mono ?
6203	What is mono audio and how does it differ from stereo audio ?
6204	How can Mexico overcome its poverty ?
6205	The population of a village is 5500 . If the number of females increase by 20 % , then the population becomes 6330 . Find the population of females ?
6206	What are some of the weirdest things that made you happy ?
6207	What are the weirdest things that make you happy ?
6208	Is it considered rude to ignore someone ?
6209	Is it rude to text someone ?
6210	How can I trademark a made up word ?
6211	How do I trademark a word I made up ?
