390000	Can Google come to LNMIIT in the near future for campus placements ?
390001	Why are cars built to go forward when not pushing on the gas ?
390002	In a helicopter , why do you pull backwards on the lever to gain altitude but push it forward to drop ? And why isn't it the other way around ?
390003	What is stannic hydroxide ?
390004	How should I cover android fast ? What topics should be covered ?
390005	What popular blogs cover Android-related topics ?
390006	How do I pick one a martial art for my kids or me ? Judo , jujitsu , aikido , karate , krav maga , tai chi ... . there are so many . What's the best way to approach this ?
390007	Does Karate and other forms of martial arts truly require a lot of odd practice ? (In the movie Karate kid I saw him taking off the jacket for hours)
390008	Can minors become shareholders in S-Corporations ?
390009	When do the GC's get to choose their corps in IMA ?
390010	Did Thomas Jefferson and Alexander Hamilton make up ?
390011	What are the differences between Alexander Hamilton and Thomas Jefferson ?
390012	What are some Internet free tricks ?
390013	Is there any trick to use free internet on a Windows Phone 8.1 ?
390014	What sort of topics do researchers in hotel management study ?
390015	What is the weirdest thing you have done in a hotel room ?
390016	Which is the best method to study theory books for exam ?
390017	How can I find the best study method for me ?
390018	Should I ask about my crush to her friend ?
390019	My gf always hangs out with her guy best friend who was her crush before I asked her out . What should I do ?
390020	What is your review of Confessions of a Pit Fighter (2005 movie) ?
390021	What is your review of Pit Fighter (2005 movie) ?
390022	How is Fermat's Last Theorem useful ?
390023	Is it legal to keep a hummingbird as a pet in the US ?
390024	Where is it legal to keep a spider monkey as a pet ?
390025	What are good defenses against a massive tank army in a relatively flat , grassy land ?
390026	Where can one find information on projects pertaining to sustainable supply chain management for food distribution ?
390027	How does Sustainable supply chain for Danone ?
390028	Why is my arm twitching ?
390029	What is mind blowing ?
390030	What are some mind blowing documentaries ?
390031	Why do I fantasize about violence against myself ? What could be the reason for this ?
390032	Explain various types of crimes along with their investigative techniques ?
390033	What're the best earphones in 2016 for under $ 50 ?
390034	I want to go out of this world full of people and my circles in which I can spend time with myself.but for sake of my studies I have to give time to people.how to be alone ?
390035	What does ` intricate' mean and how would you use it in a sentence ?
390036	If one of the people catches feelings , in an established friends with benefits arrangement , how can we drop the feelings going forward ?
